text_num,grade_level,stride_len,stride_index,n_gram,noun_tr,verb_tr,type_tr,lex_density,lex_foreign,sent_len,word_len,word_num,syll_num,poly_num
18,0,1,32,bata,1.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,33,Bagay,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,34,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,35,hugis,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,36,ng,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,37,kaniyang,0.0,0.0,1.0,0.0,0.0,,8.0,,3.0,0
18,0,1,38,mukha,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,39,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,40,bilog,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,41,niyang,0.0,0.0,1.0,0.0,0.0,,6.0,,2.0,0
18,0,1,42,mga,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,43,mata,1.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,44,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,45,buhay,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,46,at,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,47,may,0.0,1.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,48,kislap,1.0,0.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,49,kabilang,0.0,0.0,1.0,0.0,0.0,,8.0,,4.0,1
18,0,1,50,si,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,51,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,52,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,53,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,54,mga,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,55,nasa,0.0,0.0,1.0,1.0,0.0,,4.0,,1.0,0
18,0,1,56,ikalawang,0.0,0.0,1.0,1.0,0.0,,9.0,,4.0,1
18,0,1,57,baitang,1.0,0.0,1.0,1.0,0.0,,7.0,,3.0,0
18,0,1,58,bago,0.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,59,nagpandemya,0.0,1.0,1.0,1.0,0.0,,11.0,,3.0,0
18,0,1,60,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,61,dalawang,0.0,0.0,1.0,1.0,0.0,,8.0,,4.0,1
18,0,1,62,taon,1.0,0.0,1.0,1.0,0.0,,4.0,,1.0,0
18,0,1,63,ay,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,64,ginugol,0.0,1.0,1.0,1.0,0.0,,7.0,,3.0,0
18,0,1,65,nila,0.0,0.0,1.0,0.0,0.0,,4.0,,2.0,0
18,0,1,66,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,67,modular,0.0,0.0,1.0,0.0,0.0,,7.0,,3.0,0
18,0,1,68,learning,0.0,0.0,1.0,0.0,0.0,,8.0,,3.0,0
18,0,1,69,mapatuloy,0.0,1.0,1.0,1.0,0.0,,9.0,,4.0,1
18,0,1,70,lamang,0.0,0.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,71,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,72,pag-aaral,1.0,0.0,1.0,1.0,0.0,,9.0,,2.0,0
18,0,1,73,kung,0.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,74,tutuusin,0.0,1.0,1.0,1.0,0.0,,8.0,,2.0,0
18,0,1,75,musmos,0.0,1.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,76,pa,0.0,0.0,1.0,1.0,0.0,,2.0,,1.0,0
18,0,1,77,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,78,kanilang,0.0,0.0,1.0,0.0,0.0,,8.0,,4.0,1
18,0,1,79,isipan,0.0,1.0,1.0,1.0,0.0,,6.0,,1.0,0
18,0,1,80,at,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,81,tunay,0.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,82,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,83,may,0.0,1.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,84,pag-aalinlangan,1.0,0.0,1.0,1.0,0.0,,15.0,,4.0,1
18,0,1,85,pa,0.0,0.0,1.0,1.0,0.0,,2.0,,1.0,0
18,0,1,86,silang,0.0,0.0,1.0,0.0,0.0,,6.0,,2.0,0
18,0,1,87,tumahak,0.0,1.0,1.0,1.0,0.0,,7.0,,3.0,0
18,0,1,88,ng,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,89,mas,0.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,90,malalim,0.0,0.0,1.0,1.0,0.0,,7.0,,3.0,0
18,0,1,91,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,92,pag-aaral,1.0,0.0,1.0,1.0,0.0,,9.0,,2.0,0
18,0,1,93,Samo,1.0,0.0,1.0,1.0,0.0,,4.0,,1.0,0
18,0,1,94,',0.0,0.0,1.0,0.0,0.0,,1.0,,0.0,0
18,0,1,95,t,1.0,0.0,1.0,1.0,0.0,,1.0,,0.0,0
18,0,1,96,saring,0.0,0.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,97,emosyon,1.0,0.0,1.0,1.0,0.0,,7.0,,1.0,0
18,0,1,98,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,99,nasasalamin,0.0,1.0,1.0,1.0,0.0,,11.0,,3.0,0
18,0,1,100,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,101,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,102,mga,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,103,bata,1.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,104,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,105,mga,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,106,unang,0.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,107,araw,1.0,0.0,1.0,1.0,0.0,,4.0,,1.0,0
18,0,1,108,ng,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,109,face,0.0,0.0,1.0,0.0,1.0,,4.0,,2.0,0
18,0,1,110,-,0.0,0.0,1.0,0.0,0.0,,1.0,,0.0,0
18,0,1,111,to-face,0.0,0.0,1.0,0.0,1.0,,7.0,,3.0,0
18,0,1,112,classes,0.0,0.0,1.0,0.0,1.0,,7.0,,1.0,0
18,0,1,113,may,0.0,1.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,114,nag-aalangan,0.0,1.0,1.0,1.0,0.0,,12.0,,3.0,0
18,0,1,115,pa,0.0,0.0,1.0,1.0,0.0,,2.0,,1.0,0
18,0,1,116,at,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,117,mayroon,0.0,1.0,1.0,1.0,0.0,,7.0,,2.0,0
18,0,1,118,ding,0.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,119,handa,0.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,120,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,121,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,122,hamon,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,123,ng,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,124,pag-aaral,1.0,0.0,1.0,1.0,0.0,,9.0,,2.0,0
18,0,1,125,isa-isa,0.0,0.0,1.0,1.0,0.0,,7.0,,0.0,0
18,0,1,126,silang,0.0,0.0,1.0,0.0,0.0,,6.0,,2.0,0
18,0,1,127,nagpakilala,0.0,1.0,1.0,1.0,0.0,,11.0,,5.0,1
18,0,1,128,may,0.0,1.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,129,batang,0.0,0.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,130,sadyang,0.0,0.0,1.0,1.0,0.0,,7.0,,1.0,0
18,0,1,131,bibo,0.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,132,at,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,133,mayroon,0.0,1.0,1.0,1.0,0.0,,7.0,,2.0,0
18,0,1,134,din,0.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,135,namang,0.0,0.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,136,mahiyain,0.0,0.0,1.0,1.0,0.0,,8.0,,3.0,0
18,0,1,137,napansin,0.0,1.0,1.0,1.0,0.0,,8.0,,2.0,0
18,0,1,138,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,139,si,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,140,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,141,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,142,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,143,aking,0.0,0.0,1.0,0.0,0.0,,5.0,,2.0,0
18,0,1,144,klase,1.0,0.0,1.0,1.0,0.0,,5.0,,1.0,0
18,0,1,145,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,146,Filipino,1.0,0.0,1.0,1.0,0.0,,8.0,,4.0,1
18,0,1,147,dahil,0.0,0.0,1.0,0.0,0.0,,5.0,,2.0,0
18,0,1,148,walang,0.0,1.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,149,gustong,0.0,1.0,1.0,1.0,0.0,,7.0,,3.0,0
18,0,1,150,sumagot,0.0,1.0,1.0,1.0,0.0,,7.0,,2.0,0
18,0,1,151,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,152,aking,0.0,0.0,1.0,0.0,0.0,,5.0,,2.0,0
18,0,1,153,tanong,1.0,0.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,154,hindi,0.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,155,siya,0.0,0.0,1.0,0.0,0.0,,4.0,,0.0,0
18,0,1,156,gaanong,0.0,0.0,1.0,0.0,0.0,,7.0,,3.0,0
18,0,1,157,nakikipagsalamuha,0.0,1.0,1.0,1.0,0.0,,17.0,,7.0,1
18,0,1,158,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,159,ibang,0.0,0.0,1.0,0.0,0.0,,5.0,,2.0,0
18,0,1,160,bata,1.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,161,Mahinahon,1.0,0.0,1.0,1.0,0.0,,9.0,,4.0,1
18,0,1,162,din,0.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,163,siyang,0.0,0.0,1.0,0.0,0.0,,6.0,,1.0,0
18,0,1,164,magsalita,0.0,1.0,1.0,1.0,0.0,,9.0,,3.0,0
18,0,1,165,ngunit,0.0,0.0,1.0,0.0,0.0,,6.0,,2.0,0
18,0,1,166,mababanaagan,0.0,1.0,1.0,1.0,0.0,,12.0,,5.0,1
18,0,1,167,siya,0.0,0.0,1.0,0.0,0.0,,4.0,,0.0,0
18,0,1,168,ng,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,169,kasabikan,1.0,0.0,1.0,1.0,0.0,,9.0,,3.0,0
18,0,1,170,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,171,pag-aaral,1.0,0.0,1.0,1.0,0.0,,9.0,,2.0,0
18,0,1,172,Teacher,1.0,0.0,1.0,1.0,1.0,,7.0,,2.0,0
18,0,1,173,ako,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,174,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,175,po,0.0,0.0,1.0,1.0,0.0,,2.0,,1.0,0
18,0,1,176,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,177,sasagot,0.0,1.0,1.0,1.0,0.0,,7.0,,1.0,0
18,0,1,178,tugon,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,179,ni,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,180,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,181,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,182,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,183,kitang-kita,0.0,0.0,1.0,1.0,0.0,,11.0,,5.0,1
18,0,1,184,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,185,kislap,1.0,0.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,186,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,187,kaniyang,0.0,0.0,1.0,0.0,0.0,,8.0,,3.0,0
18,0,1,188,mga,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,189,mata,1.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,190,buong,0.0,0.0,1.0,0.0,0.0,,5.0,,2.0,0
18,0,1,191,galak,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,192,kong,0.0,0.0,1.0,0.0,0.0,,4.0,,2.0,0
18,0,1,193,tinawag,0.0,1.0,1.0,1.0,0.0,,7.0,,3.0,0
18,0,1,194,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,195,pangalan,1.0,0.0,1.0,1.0,0.0,,8.0,,3.0,0
18,0,1,196,niya,0.0,0.0,1.0,0.0,0.0,,4.0,,1.0,0
18,0,1,197,at,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,198,sinabing,0.0,1.0,1.0,1.0,0.0,,8.0,,3.0,0
18,0,1,199,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,200,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,201,naku,0.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,202,kitang-kita,0.0,0.0,1.0,1.0,0.0,,11.0,,5.0,1
18,0,1,203,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,204,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,205,kislap,1.0,0.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,206,ng,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,207,iyong,0.0,0.0,1.0,0.0,0.0,,5.0,,1.0,0
18,0,1,208,mga,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,209,mata,1.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,210,bulalas,0.0,1.0,1.0,1.0,0.0,,7.0,,3.0,0
18,0,1,211,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,212,ibig,0.0,1.0,1.0,1.0,0.0,,4.0,,1.0,0
18,0,1,213,sabihin,0.0,1.0,1.0,1.0,0.0,,7.0,,2.0,0
18,0,1,214,niyan,0.0,0.0,1.0,0.0,0.0,,5.0,,1.0,0
18,0,1,215,siguradong-sigurado,0.0,0.0,1.0,1.0,0.0,,19.0,,7.0,1
18,0,1,216,ka,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,217,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,218,magiging,0.0,1.0,1.0,1.0,0.0,,8.0,,4.0,1
18,0,1,219,sagot,1.0,0.0,1.0,1.0,0.0,,5.0,,1.0,0
18,0,1,220,mo,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,221,dagdag,0.0,0.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,222,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,223,pa,0.0,0.0,1.0,1.0,0.0,,2.0,,1.0,0
18,0,1,224,Opo,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,225,Teacher,1.0,0.0,1.0,1.0,1.0,,7.0,,2.0,0
18,0,1,226,sagot,1.0,0.0,1.0,1.0,0.0,,5.0,,1.0,0
18,0,1,227,ni,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,228,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,229,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,230,Buong-buo,1.0,0.0,1.0,1.0,0.0,,9.0,,3.0,0
18,0,1,231,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,232,sagot,1.0,0.0,1.0,1.0,0.0,,5.0,,1.0,0
18,0,1,233,niya,0.0,0.0,1.0,0.0,0.0,,4.0,,1.0,0
18,0,1,234,at,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,235,talagang,0.0,0.0,1.0,1.0,0.0,,8.0,,4.0,1
18,0,1,236,mababanaag,0.0,1.0,1.0,1.0,0.0,,10.0,,4.0,1
18,0,1,237,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,238,ningning,0.0,1.0,1.0,1.0,0.0,,8.0,,4.0,1
18,0,1,239,ng,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,240,mga,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,241,mata,1.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,242,niya,0.0,0.0,1.0,0.0,0.0,,4.0,,1.0,0
18,0,1,243,habang,0.0,0.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,244,siya,0.0,0.0,1.0,0.0,0.0,,4.0,,0.0,0
18,0,1,245,',0.0,0.0,1.0,0.0,0.0,,1.0,,0.0,0
18,0,1,246,y,0.0,0.0,1.0,0.0,0.0,,1.0,,0.0,0
18,0,1,247,sumasagot,0.0,1.0,1.0,1.0,0.0,,9.0,,2.0,0
18,0,1,248,pinuri,0.0,1.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,249,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,250,si,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,251,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,252,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,253,lalong,0.0,0.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,254,kumislap,0.0,1.0,1.0,1.0,0.0,,8.0,,3.0,0
18,0,1,255,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,256,kaniyang,0.0,0.0,1.0,0.0,0.0,,8.0,,3.0,0
18,0,1,257,mga,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,258,mata,1.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,259,madalang,0.0,0.0,1.0,1.0,0.0,,8.0,,4.0,1
18,0,1,260,lamang,0.0,0.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,261,akong,0.0,0.0,1.0,0.0,0.0,,5.0,,2.0,0
18,0,1,262,nakakakita,0.0,1.0,1.0,1.0,0.0,,10.0,,5.0,1
18,0,1,263,ng,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,264,tunay,0.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,265,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,266,kislap,1.0,0.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,267,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,268,nagpapahiwatig,0.0,1.0,1.0,1.0,0.0,,14.0,,6.0,1
18,0,1,269,ng,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,270,kasabikan,1.0,0.0,1.0,1.0,0.0,,9.0,,3.0,0
18,0,1,271,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,272,pagkatuto,1.0,0.0,1.0,1.0,0.0,,9.0,,4.0,1
18,0,1,273,Teacher,1.0,0.0,1.0,1.0,1.0,,7.0,,2.0,0
18,0,1,274,ako,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,275,po,0.0,0.0,1.0,1.0,0.0,,2.0,,1.0,0
18,0,1,276,may,0.0,1.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,277,ningning,0.0,1.0,1.0,1.0,0.0,,8.0,,4.0,1
18,0,1,278,din,0.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,279,po,0.0,0.0,1.0,1.0,0.0,,2.0,,1.0,0
18,0,1,280,ba,0.0,0.0,1.0,1.0,0.0,,2.0,,1.0,0
18,0,1,281,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,282,aking,0.0,0.0,1.0,0.0,0.0,,5.0,,2.0,0
18,0,1,283,mga,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,284,mata,1.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,285,tanong,1.0,0.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,286,ni,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,287,Lexi,1.0,0.0,1.0,1.0,1.0,,4.0,,1.0,0
18,0,1,288,isa,0.0,0.0,1.0,0.0,0.0,,3.0,,0.0,0
18,0,1,289,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,290,mga,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,291,matatalino,0.0,0.0,1.0,1.0,0.0,,10.0,,5.0,1
18,0,1,292,kong,0.0,0.0,1.0,0.0,0.0,,4.0,,2.0,0
18,0,1,293,mag-aaral,1.0,0.0,1.0,1.0,0.0,,9.0,,2.0,0
18,0,1,294,oo,0.0,0.0,1.0,1.0,0.0,,2.0,,0.0,0
18,0,1,295,naman,0.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,296,Lexi,1.0,0.0,1.0,1.0,1.0,,4.0,,1.0,0
18,0,1,297,sagot,1.0,0.0,1.0,1.0,0.0,,5.0,,1.0,0
18,0,1,298,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,299,Ningning,1.0,0.0,1.0,1.0,0.0,,8.0,,4.0,1
18,0,1,300,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,301,laging,0.0,0.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,302,handang,0.0,0.0,1.0,1.0,0.0,,7.0,,3.0,0
18,0,1,303,matuto,0.0,1.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,304,anuman,0.0,0.0,1.0,0.0,0.0,,6.0,,2.0,0
18,0,1,305,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,306,aralin,0.0,1.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,307,dagdag,0.0,0.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,308,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,309,pa,0.0,0.0,1.0,1.0,0.0,,2.0,,1.0,0
18,0,1,310,Ngumiti,1.0,0.0,1.0,1.0,0.0,,7.0,,3.0,0
18,0,1,311,si,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,312,Lexi,1.0,0.0,1.0,1.0,1.0,,4.0,,1.0,0
18,0,1,313,at,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,314,nagpasalamat,0.0,1.0,1.0,1.0,0.0,,12.0,,4.0,1
18,0,1,315,dahil,0.0,0.0,1.0,0.0,0.0,,5.0,,2.0,0
18,0,1,316,siguro,0.0,0.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,317,napapansin,0.0,1.0,1.0,1.0,0.0,,10.0,,3.0,0
18,0,1,318,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,319,rin,0.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,320,siya,0.0,0.0,1.0,0.0,0.0,,4.0,,0.0,0
18,0,1,321,nakita,0.0,1.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,322,kong,0.0,0.0,1.0,0.0,0.0,,4.0,,2.0,0
18,0,1,323,napanatag,0.0,1.0,1.0,1.0,0.0,,9.0,,4.0,1
18,0,1,324,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,325,kaniyang,0.0,0.0,1.0,0.0,0.0,,8.0,,3.0,0
18,0,1,326,kalooban,1.0,0.0,1.0,1.0,0.0,,8.0,,3.0,0
18,0,1,327,hindi,0.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,328,lamang,0.0,0.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,329,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,330,asignaturang,1.0,0.0,1.0,1.0,0.0,,12.0,,4.0,1
18,0,1,331,Filipino,1.0,0.0,1.0,1.0,0.0,,8.0,,4.0,1
18,0,1,332,nagsisikap,0.0,1.0,1.0,1.0,0.0,,10.0,,2.0,0
18,0,1,333,si,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,334,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,335,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,336,katunayan,1.0,0.0,1.0,1.0,0.0,,9.0,,3.0,0
18,0,1,337,noong,0.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,338,minsang,0.0,0.0,1.0,1.0,0.0,,7.0,,2.0,0
18,0,1,339,nai-post,0.0,1.0,1.0,1.0,0.0,,8.0,,3.0,0
18,0,1,340,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,341,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,342,social,0.0,0.0,1.0,0.0,1.0,,6.0,,1.0,0
18,0,1,343,media,0.0,0.0,1.0,0.0,0.0,,5.0,,2.0,0
18,0,1,344,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,345,larawan,1.0,0.0,1.0,1.0,0.0,,7.0,,3.0,0
18,0,1,346,ni,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,347,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,348,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
